working_capacity_0,working_capacity_1,working_capacity_2,working_capacity_3,fish_production_capacity_0,fish_production_capacity_1,crop_production_capacity_0,crop_production_capacity_1,crop_production_capacity_2,meat_production_capacity_0,meat_production_capacity_1,biodiversity_0,biodiversity_1,abiotic_resources_0,abiotic_resources_1,water_production_capacity_(drinking_water_&_irrigation_water)_0,water_production_capacity_(drinking_water_&_irrigation_water)_1,water_production_capacity_(drinking_water_&_irrigation_water)_2,Year,Company Name,target
35,63,73.0,868.0,76,436.0,46,76.0,91.0,10,4.0,14,212.0,1.0,67.0,1,57.0,93.0,2011,NISSAN MOTOR CO LTD,-0.0541
30,83,23.0,502.0,1,2.0,40,19.0,435.0,6,91.0,20,609.0,9.0,41.0,5,86.0,87.0,2011,CATERPILLAR INC.,-0.045700000000000005
26,5,67.0,898.0,63,84.0,36,25.0,691.0,7,69.0,11,359.0,2.0,70.0,1,59.0,91.0,2011,HYUNDAI MOTOR CO,-0.042300000000000004
16,58,32.0,84.0,35,275.0,23,24.0,709.0,4,52.0,6,701.0,1.0,1.0,2,20.0,60.0,2011,PEUGEOT S.A.,-0.1173
16,66,92.0,149.0,32,32.0,25,91.0,948.0,4,31.0,6,284.0,72.0,17.0,1,92.0,94.0,2011,RENAULT (REGIE NATIONALE DES USINES) SA,-0.1628
9,67,82.0,643.0,23,619.0,11,26.0,775.0,2,54.0,3,720.0,21.0,63.0,6,24.0,42.0,2011,MAHINDRA & MAHINDRA LIMITED,-0.1938
14,76,3.0,561.0,34,491.0,19,73.0,563.0,4,34.0,6,414.0,11.0,37.0,30,94.0,33.0,2011,BAYERISCHE MOTOREN WERKE AKTIENGESELLSCHAFT,-0.0151
13,85,7.0,931.0,30,928.0,20,7.0,341.0,4,0.0,5,858.0,1.0,50.0,37,42.0,602.0,2011,KIA MOTORS CORPORATION,-0.048499999999999995
11,98,62.0,477.0,26,61.0,16,26.0,308.0,3,57.0,4,800.0,1.0,84.0,91,95.0,275.0,2011,KOREA SHIPBUILDING & OFFSHORE ENGINEERING CO LTD,-0.039599999999999996
10,28,52.0,972.0,23,177.0,13,75.0,713.0,2,88.0,4,252.0,44.0,275.0,1,19.0,53.0,2011,MAZDA MOTOR CORPORATION,-0.3761
9,46,3.0,847.0,23,515.0,12,87.0,913.0,2,60.0,4,507.0,49.0,654.0,7,82.0,200.0,2011,SUZUKI MOTOR CORPORATION,-0.0698
5,66,90.0,692.0,13,189.0,7,71.0,737.0,1,68.0,2,437.0,2.0,72.0,2,79.0,99.0,2011,MAN SE,-0.0824
7,1,56.0,422.0,12,501.0,11,13.0,276.0,1,75.0,2,471.0,35.0,348.0,58,81.0,442.0,2011,ALSTOM SA,-0.046900000000000004
7,12,52.0,415.0,17,214.0,9,62.0,171.0,2,5.0,3,244.0,24.0,295.0,1,76.0,938.0,2011,YAMAHA MOTOR CO LTD,-0.10460000000000001
6,79,7.0,371.0,15,286.0,8,59.0,259.0,1,93.0,2,782.0,35.0,88.0,25,80.0,731.0,2011,KOMATSU LIMITED,-0.023799999999999998
5,66,35.0,103.0,13,359.0,7,65.0,536.0,1,72.0,2,468.0,46.0,530.0,15,47.0,104.0,2011,SAMSUNG HEAVY INDUSTRIES COMPANY LIMITED,-0.0724
5,64,43.0,844.0,12,845.0,8,22.0,811.0,1,61.0,2,355.0,48.0,307.0,16,4.0,290.0,2011,DAEWOO SHIPBUILDING & MARINE ENGINEERING COMPANY LIMITED,-0.06309999999999999
4,49,35.0,794.0,9,564.0,6,2.0,864.0,1,23.0,1,802.0,23.0,658.0,33,82.0,96.0,2011,HINO MOTORS LTD,-0.1306
2,67,53.0,691.0,5,832.0,2,87.0,683.0,65,345.0,1,90.0,20.0,34.0,1,74.0,10.0,2011,FORD OTOMOTIV SANAYI A.S.,-0.1215
1,92,28.0,394.0,5,55.0,2,44.0,297.0,43,208.0,1,2.0,14.0,29.0,1,1.0,59.0,2011,TOFAS TURK OTOMOBIL FABRIKASI A.S.,-0.1778
1,80,37.0,931.0,3,497.0,2,29.0,497.0,47,265.0,653,418.64977022698787,14.0,731.0,2,82.0,770.0,2011,HITACHI CONSTRUCTION MACHINERY CO LTD,-0.0345
1,18,48.0,663.0,3,35.0,1,70.0,182.0,28,194.0,610,418.64977022698787,11.0,217.0,7,27.0,109.0,2011,MITSUI E&S HOLDINGS CO LTD,-0.0253
2,74,15.0,11.0,10,42.0,2,78.0,88.0,85,1.0,2,27.0,3.0,61.0,89,10.0,582.0,2011,TOYOTA MOTOR CORPORATION,0.5393
1,26,49.0,65.0,2,92.0,1,67.0,68.0,39,10.0,52,910.0,4.0,70.0,4,48.0,31.0,2011,SAMSUNG ELECTRONICS COMPANY LIMITED,-0.1084
20,60,89.0,253.0,69,284.0,26,61.0,934.0,5,51.0,13,276.0,4.0,43.0,7,77.0,50.0,2011,HP INC,-0.0252
15,44,44.0,272.0,41,931.0,20,30.0,485.0,4,54.0,7,830.0,1.0,32.0,2,30.0,45.0,2011,FLEX LTD,-0.19829999999999998
14,2,22.0,888.0,33,977.0,18,58.0,107.0,4,29.0,6,241.0,38.0,219.0,1,78.0,94.0,2011,SEAGATE TECHNOLOGY,-0.2079
14,39,51.0,138.0,34,850.0,19,45.0,46.0,4,43.0,6,426.0,16.0,727.0,7,14.0,943.0,2011,FUJIFILM HOLDINGS CORPORATION,-0.0667
8,88,50.0,665.0,20,186.0,11,48.0,567.0,2,64.0,3,749.0,65.0,26.0,2,37.0,94.0,2011,WHIRLPOOL CORPORATION,-0.13720000000000002
10,81,84.0,601.0,24,712.0,14,50.0,921.0,3,34.0,4,519.0,5.0,869.0,15,2.0,492.0,2011,KONICA MINOLTA INC,-0.2143
10,32,90.0,491.0,25,560.0,13,92.0,239.0,3,14.0,4,682.0,26.0,839.0,37,35.0,667.0,2011,CANON INCORPORATED,-0.022099999999999998
5,66,49.0,221.0,14,613.0,7,47.0,503.0,1,69.0,2,710.0,33.0,185.0,4,51.0,39.0,2011,WESTERN DIGITAL CORPORATION,-0.1457
8,7,44.0,128.0,19,242.0,10,79.0,775.0,2,49.0,3,456.0,4.0,163.0,18,29.0,192.0,2011,TE CONNECTIVITY LTD,-0.0452
7,62,10.0,260.0,19,973.0,10,11.0,102.0,2,33.0,3,438.0,7.0,346.0,44,44.0,898.0,2011,SEIKO EPSON,-0.1886
6,2,73.0,157.0,13,854.0,8,12.0,929.0,1,81.0,2,560.0,23.0,504.0,13,95.0,226.0,2011,NEC CORPORATION,-0.0834
4,0,16.0,673.0,9,824.0,5,37.0,965.0,1,21.0,1,823.0,14.0,651.0,13,28.0,398.0,2011,"RICOH COMPANY,LTD ",-0.0537
3,85,52.0,933.0,8,842.0,5,12.0,720.0,1,19.0,1,609.0,661.0,357.94894756277694,20,9.0,101.0,2011,HANNSTAR DISPLAY CORP,
3,10,65.0,421.0,7,233.0,4,13.0,54.0,95,750.0,1,314.0,3.0,376.0,16,7.0,78.0,2011,LITE-ON TECHNOLOGY CORPORATION,-0.0824
1,76,44.0,830.0,5,424.0,2,28.0,834.0,50,483.0,1,58.0,15.0,252.0,1,31.0,14.0,2011,ARCELIK AS,-0.09720000000000001
2,70,57.0,567.0,6,554.0,3,59.0,556.0,81,184.0,1,186.0,9.0,643.0,3,70.0,625.0,2011,WISTRON,-0.0799
2,0,47.0,767.0,4,632.0,2,66.0,513.0,62,354.0,843,418.64977022698787,625.0,357.94894756277694,11,38.0,20.0,2011,HUSQVARNA,-0.0858
1,80,88.0,506.0,4,348.0,2,40.0,397.0,54,564.0,787,418.64977022698787,5.0,566.0,95,944.0,333.03157793395593,2011,INVENTEC CORPORATION,
1,73,30.0,390.0,4,349.0,2,30.0,172.0,50,686.0,784,418.64977022698787,10.0,152.0,89,123.0,333.03157793395593,2011,COMPAL ELECTRONICS INCORPORATED,-0.039900000000000005
93,83,45.0,445.7999546896239,2,190.0,1,24.0,755.0,28,877.0,398,418.64977022698787,1.0,152.0,50,777.0,333.03157793395593,2011,MICRO-STAR INTERNATIONAL COMPANY LIMITED,-3.7855000000000003
74,16,493.0,445.7999546896239,1,764.0,98,581.0,437.0365710630131,22,535.0,320,418.64977022698787,1.0,788.0,3,34.0,372.0,2011,QISDA CORP,-0.757
61,71,894.0,445.7999546896239,1,445.0,82,56.0,437.0365710630131,18,951.0,262,418.64977022698787,889.0,357.94894756277694,11,56.0,971.0,2011,CHICONY ELECTRONICS COMPANY LIMITED,-0.1054
55,68,748.0,445.7999546896239,1,192.0,68,408.0,437.0365710630131,15,918.0,222,418.64977022698787,6.0,962.0,57,464.0,333.03157793395593,2011,ACER INC,
52,40,321.0,445.7999546896239,1,239.0,69,661.0,437.0365710630131,15,988.0,225,418.64977022698787,1.0,65.0,28,114.0,333.03157793395593,2011,ELITEGROUP COMPUTER SYSTEMS COMPANY LIMITED,-1.0545
50,49,760.0,445.7999546896239,1,102.0,68,665.0,437.0365710630131,14,739.0,205,418.64977022698787,3.0,794.0,2,3.0,120.0,2011,BROTHER INDUSTRIES LIMITED,-0.011399999999999999
51,64,95.0,445.7999546896239,1,207.0,68,660.0,437.0365710630131,15,878.0,219,418.64977022698787,678.0,357.94894756277694,27,920.0,333.03157793395593,2011,MITAC HOLDINGS CORP,
49,84,597.0,445.7999546896239,1,399.0,66,81.0,437.0365710630131,13,290.0,250,418.64977022698787,6.0,822.0,23,367.0,333.03157793395593,2011,HTC CORPORATION,-0.0022
43,82,494.0,445.7999546896239,1,241.0,60,131.0,437.0365710630131,13,207.0,231,418.64977022698787,1.0,806.0,2,62.0,245.0,2011,RINNAI CORPORATION,-0.0144
9,92,531.0,445.7999546896239,355,400.9971119806223,14,176.0,437.0365710630131,2,686.0,57,418.64977022698787,688.0,357.94894756277694,1,0.0,326.0,2011,LOGITECH INTERNATIONAL SA,-0.0078000000000000005
5,49,614.0,445.7999546896239,215,400.9971119806223,7,14.0,437.0365710630131,1,360.0,38,418.64977022698787,5.0,204.0,28,927.0,333.03157793395593,2011,WOONGJIN COWAY CO LTD,-0.0025
2,48,619.0,445.7999546896239,72,400.9971119806223,3,294.0,437.0365710630131,647,280.59339193219273,13,418.64977022698787,387.0,357.94894756277694,1,138.0,333.03157793395593,2011,ADVANTECH CO LTD,-0.0019
13,67,76.0,914.0,35,57.0,18,39.0,912.0,4,25.0,6,412.0,4.0,18.0,62,23.0,756.0,2011,FURUKAWA ELECTRIC CO LTD,-0.318
10,6,47.0,48.0,24,551.0,13,12.0,719.0,3,4.0,4,531.0,20.0,871.0,74,87.0,922.0,2011,SGL CARBON SE,-0.6412
8,14,64.0,17.0,20,545.0,10,84.0,497.0,2,52.0,3,777.0,22.0,290.0,92,1.0,802.0,2011,EATON CORP PLC,-0.0553
7,60,79.0,679.0,17,835.0,10,49.0,910.0,2,23.0,3,342.0,60.0,25.0,91,43.0,788.0,2011,CISCO SYSTEMS INCORPORATED,-0.008100000000000001
4,34,92.0,533.0,13,85.0,5,36.0,251.0,1,19.0,2,501.0,45.0,406.0,27,1.0,948.0,2011,NEXANS SA,-0.1672
4,10,83.0,185.0,9,578.0,5,49.0,272.0,1,27.0,1,745.0,2.0,265.0,10,67.0,812.0,2011,FUJIKURA LTD,-0.19510000000000002
3,67,14.0,733.0,8,632.0,4,92.0,486.0,1,13.0,1,574.0,2.0,989.0,2,0.0,287.0,2011,NIDEC CORPORATION,-0.0317
2,50,12.0,870.0,5,796.0,3,33.0,343.0,77,563.0,1,52.0,6.0,109.0,11,73.0,539.0,2011,LS INDUSTRIAL SYSTEMS COMPANY LIMITED,-0.30079999999999996
1,90,42.0,545.0,6,292.0,2,26.0,702.0,49,722.0,1,218.0,27.0,887.0,12,37.0,532.0,2011,LEGRAND S.A.,-0.0187
1,47,7.0,76.0,3,966.0,2,3.0,279.0,44,57.0,742,418.64977022698787,8.0,334.0,8,7.0,104.0,2011,"ROCKWELL AUTOMATION,INC. ",-0.0169
1,30,47.0,206.0,3,11.0,1,74.0,4.0,40,616.0,548,418.64977022698787,342.0,357.94894756277694,4,21.0,260.0,2011,MABUCHI MOTOR CO LTD,-0.34340000000000004
82,94,758.0,445.7999546896239,1,990.0,1,11.0,977.0,25,635.0,363,418.64977022698787,1.0,183.0,3,8.0,851.0,2011,GS YUASA CORPORATION,-0.0382
46,15,16.0,445.7999546896239,1,84.0,61,961.0,437.0365710630131,14,243.0,196,418.64977022698787,137.0,357.94894756277694,9,27.0,714.0,2011,WEG S.A.,-0.016200000000000003
44,95,676.0,445.7999546896239,877,400.9971119806223,50,883.0,437.0365710630131,11,753.0,159,418.64977022698787,5.0,795.0,1,24.0,51.0,2011,TA YA ELECTRIC WIRE CABLE CO LTDTA YA   ELECTRIC WIRE CABLE CO LTD,-7.3173
32,70,194.0,445.7999546896239,882,400.9971119806223,42,406.0,437.0365710630131,9,746.0,163,418.64977022698787,1.0,526.0,17,135.0,333.03157793395593,2011,ZUMTOBEL AG,-0.0375
31,19,509.0,445.7999546896239,701,400.9971119806223,42,155.0,437.0365710630131,9,606.0,128,418.64977022698787,630.0,357.94894756277694,51,476.0,333.03157793395593,2011,USHIO INC,-0.0177
7,87,659.0,445.7999546896239,20,107.0,18,992.0,437.0365710630131,14,143.0,2,604.0,1.0,22.0,24,942.0,333.03157793395593,2011,TELEFONAKTIEBOLAGET LM ERICSSON,0.0002
56,34,71.0,47.0,1,28.0,74,94.0,36.0,17,56.0,23,45.0,14.0,741.0,31,96.0,27.0,2011,COOPER TIRE & RUBBER CO,-352.76660000000004
53,0,19.0,953.0,1,21.0,71,51.0,898.0,16,30.0,22,157.0,13.0,238.0,3,3.0,4.0,2011,BRIDGESTONE CORPORATION,-0.2289
46,6,8.0,385.0,1,2.0,63,28.0,738.0,14,5.0,18,800.0,2.0,373.0,3,62.0,70.0,2011,COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN SCA,-0.2027
39,17,6.0,176.0,87,834.0,54,34.0,740.0,11,77.0,16,130.0,85.0,456.0,9,47.0,60.0,2011,GOODYEAR TIRE & RUBBER CO,-0.41869999999999996
10,52,36.0,893.0,24,290.0,13,86.0,377.0,3,17.0,4,308.0,1.0,85.0,10,32.0,22.0,2011,PIRELLI & C SPA,-0.34450000000000003
7,45,87.0,360.0,17,195.0,10,9.0,980.0,2,28.0,3,136.0,2.0,963.0,47,30.0,782.0,2011,SUMITOMO RUBBER INDUSTRIES LTD,-0.115
7,28,69.0,776.0,17,510.0,9,84.0,302.0,2,23.0,3,190.0,2.0,715.0,19,47.0,95.0,2011,YOKOHAMA RUBBER CO LTD,-0.16690000000000002
2,34,94.0,99.0,5,439.0,3,38.0,739.0,66,451.0,1,1.0,23.0,520.0,9,55.0,595.0,2011,MATTEL INC,-0.023399999999999997
1,92,12.0,396.0,4,556.0,2,57.0,220.0,58,823.0,827,418.64977022698787,1.0,636.0,3,81.0,300.0,2011,YAMAHA CORPORATION,-0.1164
1,5,96.0,508.0,2,461.0,1,54.0,330.0,30,171.0,454,418.64977022698787,1.0,725.0,72,203.0,333.03157793395593,2011,BANDAI NAMCO HOLDINGS INC,-0.051500000000000004
81,35,80.0,445.7999546896239,1,899.0,1,21.0,681.0,22,478.0,351,418.64977022698787,1.0,737.0,47,419.0,333.03157793395593,2011,"SEGA SAMMY HOLDINGS,INCORPORATED ",-0.009300000000000001
50,22,576.0,445.7999546896239,1,212.0,45,591.0,437.0365710630131,8,801.0,223,418.64977022698787,3.0,42.0,24,114.0,333.03157793395593,2011,AMER SPORTS OYJ,-0.0345
27,37,582.0,445.7999546896239,1,21.0,32,270.0,437.0365710630131,7,176.0,173,418.64977022698787,16.0,86.0,35,300.0,333.03157793395593,2011,"HASBRO,INC. ",-0.0048
2,82,93.0,697.0,6,695.0,3,75.0,820.0,87,48.0,1,190.0,10.0,120.0,8,71.0,73.0,2011,EVEREST TEXTILE COMPANY LIMITED,-1348.9541
6,38,5.0,59.0,17,486.0,8,52.0,27.0,1,93.0,3,143.0,71.0,626.0,70,63.0,972.0,2011,FORMOSA TAFFETA COMPANY LIMITED,-0.5328
20,32,94.0,417.0,41,327.0,18,77.0,237.0,4,24.0,7,49.0,46.0,94.0,17,5.0,56.0,2011,ITC LTD,-0.29960000000000003
96,1,568.0,445.7999546896239,3,479.0,1,14.0,490.0,24,634.0,654,418.64977022698787,42.0,516.0,3,42.0,305.0,2011,KT & G CORPORATION,-0.0113
44,9,795.0,445.7999546896239,1,8.0,58,649.0,437.0365710630131,13,750.0,184,418.64977022698787,86.52003377341111,357.94894756277694,16,58.0,490.0,2011,SWEDISH MATCH AB,-0.0123
3,83,89.0,424.0,9,528.0,4,99.0,309.0,1,14.0,1,775.0,15.0,436.0,72,76.0,404.0,2011,GILDAN ACTIVEWEAR INC.,-0.19699999999999998
2,87,49.0,677.0,11,70.0,3,32.0,313.0,66,978.0,2,54.0,2.0,18.0,1,40.0,19.0,2011,"HANESBRANDS,INC. ",-0.0907
3,32,8.0,82.0,10,646.0,5,70.0,64.0,85,862.0,2,82.0,52.0,967.0,51,4.0,379.0,2011,LVMH MOET HENNESSY LOUIS VUITTON SE,-0.005699999999999999
57,13,96.0,445.7999546896239,1,847.0,98,721.0,437.0365710630131,14,683.0,362,418.64977022698787,9.0,379.0,15,6.0,585.0,2011,ESSILORLUXOTTICA SA,-0.0079
58,48,669.0,445.7999546896239,2,241.0,81,837.0,437.0365710630131,15,739.0,392,418.64977022698787,7.0,787.0,1,73.0,88.0,2011,COMPAGNIE FINANCIERE RICHEMONT SA,-0.0026
12,71,568.0,445.7999546896239,1,868.0,83,274.0,437.0365710630131,5,174.0,414,418.64977022698787,27.0,374.0,3,63.0,169.0,2011,KERING,-0.0008
5,99,66.0,71.0,27,63.0,6,44.0,59.0,1,43.0,4,7.0,2.0,50.0,85,42.0,62.0,2011,SAUDI BASIC INDUSTRIES CORPORATION SJSC,-0.5342
6,53,97.0,93.0,15,50.0,8,53.0,81.0,1,94.0,2,84.0,27.0,26.0,3,41.0,48.0,2011,FORMOSA PLASTICS CORPORATION,-7.9780999999999995
2,56,99.0,71.0,6,32.0,3,33.0,50.0,77,4.0,1,13.0,1.0,35.0,36,7.0,44.0,2011,LYONDELLBASELL INDUSTRIES NV,-0.9693999999999999
69,66,14.0,168.0,1,53.0,85,59.0,321.0,19,52.0,28,376.0,8.0,22.0,6,85.0,41.0,2011,LG CHEM LIMITED,-0.32020000000000004
60,6,4.0,502.0,1,58.0,80,75.0,948.0,18,46.0,28,694.0,1.0,42.0,5,40.0,39.0,2011,MITSUI CHEMICALS INCORPORATED,-1.2612999999999999
46,73,68.0,109.0,1,6.0,61,33.0,867.0,14,32.0,19,356.0,11.0,47.0,11,41.0,67.0,2011,CABOT CORPORATION,-2.3335
50,98,20.0,58.0,1,23.0,63,42.0,522.0,14,39.0,22,862.0,5.0,69.0,5,85.0,95.0,2011,LOTTE CHEMICAL CORP,-0.4603
53,22,79.0,124.0,1,70.0,69,97.0,753.0,16,0.0,27,226.0,1.0,63.0,3,41.0,86.0,2011,ASAHI KASEI CORPORATION,-0.36
51,57,92.0,84.0,1,47.0,67,84.0,997.0,15,70.0,24,740.0,1.0,57.0,4,30.0,96.0,2011,"TORAY INDUSTRIES,INC. ",-0.4359
28,74,73.0,626.0,77,472.0,38,18.0,783.0,8,90.0,13,438.0,1.0,826.0,19,68.0,77.0,2011,TATA CHEMICALS LIMITED,
31,93,87.0,788.0,84,160.0,39,25.0,251.0,7,99.0,15,858.0,5.0,51.0,14,5.0,831.0,2011,CHINA PETROCHEMICAL DEVELOPMENT CORPORATION,-1.8226
25,9,23.0,887.0,73,503.0,34,8.0,648.0,7,81.0,13,664.0,39.0,785.0,5,72.0,47.0,2011,ORICA LIMITED,-0.3371
29,79,53.0,927.0,72,744.0,39,33.0,213.0,9,19.0,12,751.0,29.0,920.0,49,45.0,603.0,2011,METHANEX CORPORATION,-0.9076000000000001
26,76,26.0,201.0,56,862.0,33,11.0,268.0,7,58.0,10,592.0,2.0,88.0,1,80.0,4.0,2011,HANWHA CHEMICAL,-1.0311
24,87,11.0,540.0,91,604.0,32,39.0,435.0,7,35.0,13,748.0,83.0,656.0,1,2.0,57.0,2011,TEIJIN LTD,-0.4167
22,87,4.0,669.0,74,414.0,31,40.0,241.0,7,13.0,14,2.0,36.0,707.0,2,68.0,96.0,2011,DENKA CO LTD,-0.8108
19,64,72.0,762.0,46,960.0,25,85.0,833.0,6,1.0,8,582.0,42.0,533.0,10,57.0,425.0,2011,CAPRO CORPORATION,-1.0753
9,22,70.0,973.0,23,71.0,12,30.0,910.0,2,86.0,4,203.0,20.0,300.0,9,53.0,3.0,2011,MEXICHEM SAB DE CV,-0.3697
17,69,81.0,816.0,49,634.0,23,89.0,587.0,5,44.0,8,990.0,37.0,250.0,27,2.0,780.0,2011,KURARAY CO LTD,-0.2647
10,77,52.0,834.0,35,400.0,14,16.0,361.0,3,25.0,5,754.0,34.0,930.0,6,71.0,62.0,2011,TOYOBO CO LTD,-0.6215999999999999
13,88,97.0,951.0,35,969.0,19,3.0,788.0,4,21.0,6,643.0,46.0,546.0,49,23.0,888.0,2011,KANEKA CORPORATION,-0.5235
7,23,28.0,952.0,20,762.0,9,50.0,864.0,2,20.0,3,522.0,27.0,731.0,39,50.0,560.0,2011,ZEON CORPORATION,-0.16870000000000002
2,34,27.0,963.0,8,628.0,2,88.0,44.0,67,383.0,1,139.0,18.0,276.0,1,18.0,520.0,2011,ADEKA CORPORATION,-0.12619999999999998
73,43,988.0,445.7999546896239,2,159.0,82,699.0,437.0365710630131,18,880.0,325,418.64977022698787,54.0,510.0,89,779.0,333.03157793395593,2011,ESSENTRA PLC,-0.0602
58,78,330.0,445.7999546896239,1,353.0,78,149.0,437.0365710630131,18,318.0,246,418.64977022698787,39.0,357.94894756277694,32,212.0,333.03157793395593,2011,NATIONAL PEROXIDE LIMITED,-0.38159999999999994
73,26,42.0,742.0,2,75.0,62,1.0,148.0,14,17.0,1,71.0,84.0,49.0,12,20.0,26.0,2011,BANPU PCL,-1.1802
6,87,68.0,789.0,17,992.0,6,21.0,171.0,1,42.0,2,766.0,7.0,10.0,2,50.0,715.0,2011,WHITEHAVEN COAL LTD,-0.7487
4,97,19.0,71.0,19,18.0,5,83.0,26.0,1,34.0,2,63.0,55.0,24.0,27,76.0,84.0,2011,ALCOA CORP,
2,22,52.0,48.0,4,70.0,2,64.0,71.0,61,56.0,85,811.0,22.0,29.0,1,82.0,30.0,2011,HINDALCO INDUSTRIES LIMITED,-5.5962
83,58,87.0,246.0,1,66.0,85,36.0,527.0,19,92.0,28,547.0,43.0,203.0,20,7.0,96.0,2011,HARMONY GOLD MINING COMPANY LIMITED,-19.3914
50,73,82.0,929.0,2,9.0,58,94.0,538.0,13,73.0,27,275.0,7.0,97.0,1,5.0,74.0,2011,BARRICK GOLD CORP,-0.0765
12,4,38.0,568.0,53,305.0,13,66.0,637.0,3,18.0,6,709.0,2.0,19.0,19,70.0,90.0,2011,KINROSS GOLD CORPORATION,-0.2322
21,47,90.0,884.0,77,23.0,27,49.0,582.0,6,1.0,13,76.0,2.0,15.0,29,99.0,482.0,2011,NEWCREST MINING LIMITED,-0.139
6,19,46.0,535.0,25,198.0,4,34.0,298.0,19,424.0,5,878.0,31.0,66.0,88,19.0,904.0,2011,POLYMETAL INTERNATIONAL PLC,-0.1629
2,15,38.0,156.0,5,763.0,2,78.0,102.0,61,960.0,1,70.0,19.0,409.0,3,44.0,66.0,2011,OCEANAGOLD CORP,-0.7497
2,26,72.0,716.0,5,406.0,2,93.0,682.0,66,402.0,1,10.0,63.0,987.0,1,99.0,57.0,2011,PETROPAVLOVSK PLC,-0.1588
1,69,58.0,220.0,9,322.0,1,75.0,849.0,40,735.0,1,64.0,46.0,408.0,2,2.0,34.0,2011,PAN AMERICAN SILVER CORPORATION,-0.10460000000000001
3,47,38.0,987.0,14,610.0,4,1.0,169.0,93,451.0,1,885.0,56.0,829.0,1,64.0,663.0,2011,CENTERRA GOLD INC.,-0.09369999999999999
1,93,1.0,719.0,17,780.0,1,69.0,925.0,36,472.0,2,37.0,93.0,189.0,96,95.0,431.0,2011,IAMGOLD CORP,-0.0473
3,99,61.0,226.0,10,926.0,4,67.0,352.0,1,8.0,1,782.0,1.0,1.0,1,18.0,45.0,2011,AGNICO-EAGLE MINES LTD,-0.057800000000000004
2,17,89.0,272.0,9,530.0,2,48.0,288.0,57,800.0,1,206.0,38.0,761.0,38,99.0,221.0,2011,NEW GOLD INC,-0.0986
1,12,17.0,500.0,5,152.0,1,25.0,579.0,29,208.0,637,418.64977022698787,22.0,51.0,51,52.0,426.0,2011,SEMAFO INC,-0.10890000000000001
75,54,611.0,445.7999546896239,2,85.0,96,908.0,437.0365710630131,21,336.0,389,418.64977022698787,8.0,290.0,1,12.0,261.0,2011,SARACEN MINERAL HOLDINGS LIMITED,-0.171
28,39,76.0,851.0,4,72.0,74,56.0,86.0,16,8.0,4,490.0,18.0,852.0,18,16.0,373.0,2011,DUNDEE PRECIOUS METALS INC.,3.8519
1,25,29.0,16.0,3,14.0,1,59.0,85.0,37,9.0,55,953.0,38.0,52.0,18,33.0,91.0,2011,YARA INTERNATIONAL ASA,-0.8001
38,56,91.0,987.0,1,66.0,46,45.0,782.0,10,55.0,23,224.0,17.0,89.0,5,83.0,26.0,2011,FMC CORPORATION,-0.7323000000000001
1,17,27.0,594.0,3,144.0,1,43.0,885.0,32,696.0,597,418.64977022698787,52.0,949.0,54,50.0,34.0,2011,NUFARM LIMITED,-0.09630000000000001
23,93,89.0,120.0,98,75.0,34,8.0,911.0,7,52.0,19,129.0,11.0,849.0,18,84.0,782.0,2011,FIRSTGROUP PLC,-0.38079999999999997
13,36,19.0,326.0,30,824.0,17,72.0,258.0,4,15.0,5,622.0,4.0,2.0,10,99.0,427.0,2011,NIPPON EXPRESS CO LIMITED,-0.3331
12,78,19.0,494.0,29,531.0,16,95.0,872.0,3,97.0,5,387.0,4.0,404.0,6,98.0,259.0,2011,STAGECOACH GROUP PLC,-2.6271
6,10,37.0,23.0,13,958.0,8,11.0,839.0,1,90.0,2,540.0,13.0,357.94894756277694,16,84.0,313.0,2011,"RYDER SYSTEM,INC. ",-0.1852
5,41,52.0,465.0,12,665.0,7,16.0,385.0,1,67.0,2,317.0,4.0,124.0,2,94.0,510.0,2011,NATIONAL EXPRESS GROUP PLC,-0.2071
1,38,80.0,774.0,3,231.0,1,84.0,926.0,43,295.0,590,418.64977022698787,86.52003377341111,357.94894756277694,94,895.0,333.03157793395593,2011,GETLINK SE,-0.0466
1,26,0.0,48.0,2,88.0,1,67.0,58.0,39,28.0,52,457.0,2.0,357.0,71,13.0,976.0,2011,AGGREKO PLC,-2.4537999999999998
47,82,86.0,42.0,1,9.0,63,56.0,508.0,14,87.0,19,963.0,6.0,942.0,1,5.0,17.0,2011,ROYAL CARIBBEAN CRUISES LTD.,-0.6459999999999999
38,48,66.0,527.0,2,60.0,60,50.0,151.0,12,33.0,52,132.0,1.0,17.0,21,66.0,293.0,2011,TUI AG,-0.5949
31,20,11.0,706.0,71,460.0,41,47.0,560.0,9,71.0,13,12.0,3.0,200.0,5,83.0,38.0,2011,"MARRIOTT INTERNATIONAL,INC. ",-0.43920000000000003
27,17,90.0,106.0,62,542.0,36,7.0,121.0,8,41.0,11,407.0,11.0,629.0,14,78.0,899.0,2011,"YUM! BRANDS,INC. ",-0.1408
24,85,91.0,148.0,56,895.0,33,6.0,133.0,7,75.0,10,353.0,1.0,191.0,15,60.0,895.0,2011,INTERCONTINENTAL HOTELS GROUP PLC,-0.46490000000000004
14,81,94.0,440.0,34,658.0,19,72.0,735.0,4,61.0,6,305.0,1.0,11.0,4,5.0,16.0,2011,TRANSAT AT INC,
